2019-06-23 00:57:39.563411	https://www.encodeproject.org/report/?type=File&lab.title=ENCODE+Processing+Pipeline&status=released&assembly=GRCh38&field=%40id&field=accession&field=dataset&field=assembly&field=output_type&field=technical_replicates&field=biological_replicates&field=href&file_format=bed&output_type%21=peaks&output_type%21=conservative+idr+thresholded+peaks&output_type%21=replicated+peaks&output_type%21=sequence+alignability&output_type%21=methylation+state+at+CpG&output_type%21=methylation+state+at+CHH&output_type%21=methylation+state+at+CHG&output_type%21=enrichment&output_type%21=hotspots&output_type%21=pseudoreplicated+idr+thresholded+peaks&output_type%21=stable+peaks&output_type%21=transcription+start+sites&limit=all
ID	Accession	Dataset	Genome assembly	Output type	Technical replicates	Biological replicates	Download URL
/files/ENCFF049UCF/	ENCFF049UCF	/experiments/ENCSR000BLX/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF049UCF/@@download/ENCFF049UCF.bed.gz
/files/ENCFF049ZSZ/	ENCFF049ZSZ	/experiments/ENCSR966ULI/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF049ZSZ/@@download/ENCFF049ZSZ.bed.gz
/files/ENCFF050CYK/	ENCFF050CYK	/experiments/ENCSR000DYX/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF050CYK/@@download/ENCFF050CYK.bed.gz
/files/ENCFF050YFJ/	ENCFF050YFJ	/experiments/ENCSR047BUZ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF050YFJ/@@download/ENCFF050YFJ.bed.gz
/files/ENCFF051ILG/	ENCFF051ILG	/experiments/ENCSR000FAZ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF051ILG/@@download/ENCFF051ILG.bed.gz
/files/ENCFF052CIJ/	ENCFF052CIJ	/experiments/ENCSR549NPZ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF052CIJ/@@download/ENCFF052CIJ.bed.gz
/files/ENCFF052EOE/	ENCFF052EOE	/experiments/ENCSR765MKZ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF052EOE/@@download/ENCFF052EOE.bed.gz
/files/ENCFF052STI/	ENCFF052STI	/experiments/ENCSR706YUH/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF052STI/@@download/ENCFF052STI.bed.gz
/files/ENCFF053AVA/	ENCFF053AVA	/experiments/ENCSR466VYP/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF053AVA/@@download/ENCFF053AVA.bed.gz
/files/ENCFF053GKA/	ENCFF053GKA	/experiments/ENCSR184SVO/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF053GKA/@@download/ENCFF053GKA.bed.gz
/files/ENCFF053GQK/	ENCFF053GQK	/experiments/ENCSR972ZBV/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF053GQK/@@download/ENCFF053GQK.bed.gz
/files/ENCFF053JWJ/	ENCFF053JWJ	/experiments/ENCSR000DYC/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF053JWJ/@@download/ENCFF053JWJ.bed.gz
/files/ENCFF053WYG/	ENCFF053WYG	/experiments/ENCSR792MZV/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF053WYG/@@download/ENCFF053WYG.bed.gz
/files/ENCFF053XYZ/	ENCFF053XYZ	/experiments/ENCSR000BKR/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF053XYZ/@@download/ENCFF053XYZ.bed.gz
/files/ENCFF054DTJ/	ENCFF054DTJ	/experiments/ENCSR492LTS/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF054DTJ/@@download/ENCFF054DTJ.bed.gz
/files/ENCFF054ESU/	ENCFF054ESU	/experiments/ENCSR000BHP/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF054ESU/@@download/ENCFF054ESU.bed.gz
/files/ENCFF054GYB/	ENCFF054GYB	/experiments/ENCSR837GTK/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF054GYB/@@download/ENCFF054GYB.bed.gz
/files/ENCFF054HJA/	ENCFF054HJA	/experiments/ENCSR000BJK/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF054HJA/@@download/ENCFF054HJA.bed.gz
/files/ENCFF054IHO/	ENCFF054IHO	/experiments/ENCSR014RCS/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF054IHO/@@download/ENCFF054IHO.bed.gz
/files/ENCFF054TEP/	ENCFF054TEP	/experiments/ENCSR562POI/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF054TEP/@@download/ENCFF054TEP.bed.gz
/files/ENCFF055TID/	ENCFF055TID	/experiments/ENCSR907JPB/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF055TID/@@download/ENCFF055TID.bed.gz
/files/ENCFF056ITA/	ENCFF056ITA	/experiments/ENCSR000BOZ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF056ITA/@@download/ENCFF056ITA.bed.gz
/files/ENCFF056OIG/	ENCFF056OIG	/experiments/ENCSR836COE/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF056OIG/@@download/ENCFF056OIG.bed.gz
/files/ENCFF056QMP/	ENCFF056QMP	/experiments/ENCSR336DXE/	GRCh38	peaks and background as input for IDR	2_1,3_1	2,3	/files/ENCFF056QMP/@@download/ENCFF056QMP.bed.gz
/files/ENCFF056SEM/	ENCFF056SEM	/experiments/ENCSR200JYP/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF056SEM/@@download/ENCFF056SEM.bed.gz
/files/ENCFF056XZH/	ENCFF056XZH	/experiments/ENCSR657EOF/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF056XZH/@@download/ENCFF056XZH.bed.gz
/files/ENCFF057AWT/	ENCFF057AWT	/experiments/ENCSR295GRB/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF057AWT/@@download/ENCFF057AWT.bed.gz
/files/ENCFF057EGU/	ENCFF057EGU	/experiments/ENCSR387SYS/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF057EGU/@@download/ENCFF057EGU.bed.gz
/files/ENCFF057PDR/	ENCFF057PDR	/experiments/ENCSR820GND/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF057PDR/@@download/ENCFF057PDR.bed.gz
/files/ENCFF058FAF/	ENCFF058FAF	/experiments/ENCSR237VLT/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF058FAF/@@download/ENCFF058FAF.bed.gz
/files/ENCFF058MCE/	ENCFF058MCE	/experiments/ENCSR000DZO/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF058MCE/@@download/ENCFF058MCE.bed.gz
/files/ENCFF058MIV/	ENCFF058MIV	/experiments/ENCSR819LHG/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF058MIV/@@download/ENCFF058MIV.bed.gz
/files/ENCFF058MPA/	ENCFF058MPA	/experiments/ENCSR562POI/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF058MPA/@@download/ENCFF058MPA.bed.gz
/files/ENCFF058UJL/	ENCFF058UJL	/experiments/ENCSR460LGH/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF058UJL/@@download/ENCFF058UJL.bed.gz
/files/ENCFF059GWW/	ENCFF059GWW	/experiments/ENCSR000EEA/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF059GWW/@@download/ENCFF059GWW.bed.gz
/files/ENCFF059HCN/	ENCFF059HCN	/experiments/ENCSR848YWD/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF059HCN/@@download/ENCFF059HCN.bed.gz
/files/ENCFF059JHF/	ENCFF059JHF	/experiments/ENCSR000ECA/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF059JHF/@@download/ENCFF059JHF.bed.gz
/files/ENCFF059LJD/	ENCFF059LJD	/experiments/ENCSR006WUS/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF059LJD/@@download/ENCFF059LJD.bed.gz
/files/ENCFF059UCY/	ENCFF059UCY	/experiments/ENCSR000BHF/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF059UCY/@@download/ENCFF059UCY.bed.gz
/files/ENCFF060IVS/	ENCFF060IVS	/experiments/ENCSR000BLD/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF060IVS/@@download/ENCFF060IVS.bed.gz
/files/ENCFF060WGA/	ENCFF060WGA	/experiments/ENCSR555DCF/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF060WGA/@@download/ENCFF060WGA.bed.gz
/files/ENCFF060WTK/	ENCFF060WTK	/experiments/ENCSR036EGV/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF060WTK/@@download/ENCFF060WTK.bed.gz
/files/ENCFF061CWY/	ENCFF061CWY	/experiments/ENCSR850WUE/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF061CWY/@@download/ENCFF061CWY.bed.gz
/files/ENCFF061OKW/	ENCFF061OKW	/experiments/ENCSR514EOE/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF061OKW/@@download/ENCFF061OKW.bed.gz
/files/ENCFF061TOQ/	ENCFF061TOQ	/experiments/ENCSR000BNN/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF061TOQ/@@download/ENCFF061TOQ.bed.gz
/files/ENCFF062VBB/	ENCFF062VBB	/experiments/ENCSR115SMW/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF062VBB/@@download/ENCFF062VBB.bed.gz
/files/ENCFF062WBN/	ENCFF062WBN	/experiments/ENCSR000ECF/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF062WBN/@@download/ENCFF062WBN.bed.gz
/files/ENCFF063GDN/	ENCFF063GDN	/experiments/ENCSR506HXN/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF063GDN/@@download/ENCFF063GDN.bed.gz
/files/ENCFF063NXI/	ENCFF063NXI	/experiments/ENCSR907MZR/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF063NXI/@@download/ENCFF063NXI.bed.gz
/files/ENCFF063OKB/	ENCFF063OKB	/experiments/ENCSR000BNS/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF063OKB/@@download/ENCFF063OKB.bed.gz
/files/ENCFF063UKS/	ENCFF063UKS	/experiments/ENCSR230ZWH/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF063UKS/@@download/ENCFF063UKS.bed.gz
/files/ENCFF064YWN/	ENCFF064YWN	/experiments/ENCSR000EYB/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF064YWN/@@download/ENCFF064YWN.bed.gz
/files/ENCFF065BKV/	ENCFF065BKV	/experiments/ENCSR605MGM/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF065BKV/@@download/ENCFF065BKV.bed.gz
/files/ENCFF065BOS/	ENCFF065BOS	/experiments/ENCSR117WTM/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF065BOS/@@download/ENCFF065BOS.bed.gz
/files/ENCFF065CIY/	ENCFF065CIY	/experiments/ENCSR000BPL/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF065CIY/@@download/ENCFF065CIY.bed.gz
/files/ENCFF066CWG/	ENCFF066CWG	/experiments/ENCSR302AWT/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF066CWG/@@download/ENCFF066CWG.bed.gz
/files/ENCFF066WZP/	ENCFF066WZP	/experiments/ENCSR000AQU/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF066WZP/@@download/ENCFF066WZP.bed.gz
/files/ENCFF067GVZ/	ENCFF067GVZ	/experiments/ENCSR243INX/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF067GVZ/@@download/ENCFF067GVZ.bed.gz
/files/ENCFF067KGJ/	ENCFF067KGJ	/experiments/ENCSR757EMK/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF067KGJ/@@download/ENCFF067KGJ.bed.gz
/files/ENCFF067LQX/	ENCFF067LQX	/experiments/ENCSR000BGR/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF067LQX/@@download/ENCFF067LQX.bed.gz
/files/ENCFF067LTM/	ENCFF067LTM	/experiments/ENCSR000BGA/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF067LTM/@@download/ENCFF067LTM.bed.gz
/files/ENCFF068CSN/	ENCFF068CSN	/experiments/ENCSR000FAV/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF068CSN/@@download/ENCFF068CSN.bed.gz
/files/ENCFF068MEO/	ENCFF068MEO	/experiments/ENCSR274SLQ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF068MEO/@@download/ENCFF068MEO.bed.gz
/files/ENCFF068OEC/	ENCFF068OEC	/experiments/ENCSR178QVJ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF068OEC/@@download/ENCFF068OEC.bed.gz
/files/ENCFF068YLN/	ENCFF068YLN	/experiments/ENCSR000DNI/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF068YLN/@@download/ENCFF068YLN.bed.gz
/files/ENCFF069AAY/	ENCFF069AAY	/experiments/ENCSR000FCD/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF069AAY/@@download/ENCFF069AAY.bed.gz
/files/ENCFF069BYU/	ENCFF069BYU	/experiments/ENCSR000BNI/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF069BYU/@@download/ENCFF069BYU.bed.gz
/files/ENCFF069KPS/	ENCFF069KPS	/experiments/ENCSR362CPB/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF069KPS/@@download/ENCFF069KPS.bed.gz
/files/ENCFF069WWW/	ENCFF069WWW	/experiments/ENCSR000ANS/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF069WWW/@@download/ENCFF069WWW.bed.gz
/files/ENCFF069YVD/	ENCFF069YVD	/experiments/ENCSR000DNP/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF069YVD/@@download/ENCFF069YVD.bed.gz
/files/ENCFF070SOX/	ENCFF070SOX	/experiments/ENCSR860UHK/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF070SOX/@@download/ENCFF070SOX.bed.gz
/files/ENCFF071EJZ/	ENCFF071EJZ	/experiments/ENCSR085IXF/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF071EJZ/@@download/ENCFF071EJZ.bed.gz
/files/ENCFF071IVL/	ENCFF071IVL	/experiments/ENCSR000BOX/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF071IVL/@@download/ENCFF071IVL.bed.gz
/files/ENCFF071NYD/	ENCFF071NYD	/experiments/ENCSR000FCB/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF071NYD/@@download/ENCFF071NYD.bed.gz
/files/ENCFF071SOH/	ENCFF071SOH	/experiments/ENCSR803EKW/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF071SOH/@@download/ENCFF071SOH.bed.gz
/files/ENCFF071XPM/	ENCFF071XPM	/experiments/ENCSR764CZW/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF071XPM/@@download/ENCFF071XPM.bed.gz
/files/ENCFF071ZMW/	ENCFF071ZMW	/experiments/ENCSR000BGQ/	GRCh38	optimal idr thresholded peaks	2_1,3_1	2,3	/files/ENCFF071ZMW/@@download/ENCFF071ZMW.bed.gz
/files/ENCFF072CXB/	ENCFF072CXB	/experiments/ENCSR000BLF/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF072CXB/@@download/ENCFF072CXB.bed.gz
/files/ENCFF072IHJ/	ENCFF072IHJ	/experiments/ENCSR000BLT/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF072IHJ/@@download/ENCFF072IHJ.bed.gz
/files/ENCFF072IYL/	ENCFF072IYL	/experiments/ENCSR841NDX/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF072IYL/@@download/ENCFF072IYL.bed.gz
/files/ENCFF072VGV/	ENCFF072VGV	/experiments/ENCSR897ZXU/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF072VGV/@@download/ENCFF072VGV.bed.gz
/files/ENCFF072ZBZ/	ENCFF072ZBZ	/experiments/ENCSR621ATC/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF072ZBZ/@@download/ENCFF072ZBZ.bed.gz
/files/ENCFF073ADA/	ENCFF073ADA	/experiments/ENCSR009TKN/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF073ADA/@@download/ENCFF073ADA.bed.gz
/files/ENCFF074VNL/	ENCFF074VNL	/experiments/ENCSR611WZO/	GRCh38	peaks and background as input for IDR	2_1,3_1	2,3	/files/ENCFF074VNL/@@download/ENCFF074VNL.bed.gz
/files/ENCFF074WRG/	ENCFF074WRG	/experiments/ENCSR370NFS/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF074WRG/@@download/ENCFF074WRG.bed.gz
/files/ENCFF075EWP/	ENCFF075EWP	/experiments/ENCSR000DWE/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF075EWP/@@download/ENCFF075EWP.bed.gz
/files/ENCFF076KIG/	ENCFF076KIG	/experiments/ENCSR000DZR/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF076KIG/@@download/ENCFF076KIG.bed.gz
/files/ENCFF076OFH/	ENCFF076OFH	/experiments/ENCSR000BIY/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF076OFH/@@download/ENCFF076OFH.bed.gz
/files/ENCFF076TXN/	ENCFF076TXN	/experiments/ENCSR044FMM/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF076TXN/@@download/ENCFF076TXN.bed.gz
/files/ENCFF076ZRD/	ENCFF076ZRD	/experiments/ENCSR087NSR/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF076ZRD/@@download/ENCFF076ZRD.bed.gz
/files/ENCFF078LSM/	ENCFF078LSM	/experiments/ENCSR041ZIQ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF078LSM/@@download/ENCFF078LSM.bed.gz
/files/ENCFF078OUD/	ENCFF078OUD	/experiments/ENCSR000EHB/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF078OUD/@@download/ENCFF078OUD.bed.gz
/files/ENCFF078TXM/	ENCFF078TXM	/experiments/ENCSR325RLL/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF078TXM/@@download/ENCFF078TXM.bed.gz
/files/ENCFF078XBU/	ENCFF078XBU	/experiments/ENCSR265ARE/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF078XBU/@@download/ENCFF078XBU.bed.gz
/files/ENCFF078YZS/	ENCFF078YZS	/experiments/ENCSR954KIC/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF078YZS/@@download/ENCFF078YZS.bed.gz
/files/ENCFF079HTI/	ENCFF079HTI	/experiments/ENCSR757IIU/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF079HTI/@@download/ENCFF079HTI.bed.gz
/files/ENCFF080DKP/	ENCFF080DKP	/experiments/ENCSR531VIJ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF080DKP/@@download/ENCFF080DKP.bed.gz
/files/ENCFF080FAU/	ENCFF080FAU	/experiments/ENCSR770AOR/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF080FAU/@@download/ENCFF080FAU.bed.gz
/files/ENCFF080HCR/	ENCFF080HCR	/experiments/ENCSR522LDJ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF080HCR/@@download/ENCFF080HCR.bed.gz
/files/ENCFF080HJX/	ENCFF080HJX	/experiments/ENCSR000DZG/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF080HJX/@@download/ENCFF080HJX.bed.gz
/files/ENCFF080RJE/	ENCFF080RJE	/experiments/ENCSR660RNO/	GRCh38	peaks and background as input for IDR	2_1,3_1	2,3	/files/ENCFF080RJE/@@download/ENCFF080RJE.bed.gz
/files/ENCFF080UUR/	ENCFF080UUR	/experiments/ENCSR592KSP/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF080UUR/@@download/ENCFF080UUR.bed.gz
/files/ENCFF080YLK/	ENCFF080YLK	/experiments/ENCSR000BTF/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF080YLK/@@download/ENCFF080YLK.bed.gz
/files/ENCFF081QMM/	ENCFF081QMM	/experiments/ENCSR000BNK/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF081QMM/@@download/ENCFF081QMM.bed.gz
/files/ENCFF081TEE/	ENCFF081TEE	/experiments/ENCSR000DZK/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF081TEE/@@download/ENCFF081TEE.bed.gz
/files/ENCFF081TVG/	ENCFF081TVG	/experiments/ENCSR703TNG/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF081TVG/@@download/ENCFF081TVG.bed.gz
/files/ENCFF082EPO/	ENCFF082EPO	/experiments/ENCSR670FDA/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF082EPO/@@download/ENCFF082EPO.bed.gz
/files/ENCFF082KHJ/	ENCFF082KHJ	/experiments/ENCSR178NTX/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF082KHJ/@@download/ENCFF082KHJ.bed.gz
/files/ENCFF082RIZ/	ENCFF082RIZ	/experiments/ENCSR334HSW/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF082RIZ/@@download/ENCFF082RIZ.bed.gz
/files/ENCFF083AZM/	ENCFF083AZM	/experiments/ENCSR391KQC/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF083AZM/@@download/ENCFF083AZM.bed.gz
/files/ENCFF083QVK/	ENCFF083QVK	/experiments/ENCSR321BJQ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF083QVK/@@download/ENCFF083QVK.bed.gz
/files/ENCFF084BUP/	ENCFF084BUP	/experiments/ENCSR038DJJ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF084BUP/@@download/ENCFF084BUP.bed.gz
/files/ENCFF084DTV/	ENCFF084DTV	/experiments/ENCSR177DNR/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF084DTV/@@download/ENCFF084DTV.bed.gz
/files/ENCFF084FRB/	ENCFF084FRB	/experiments/ENCSR000DLB/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF084FRB/@@download/ENCFF084FRB.bed.gz
/files/ENCFF084IUW/	ENCFF084IUW	/experiments/ENCSR189YYK/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF084IUW/@@download/ENCFF084IUW.bed.gz
/files/ENCFF084NXU/	ENCFF084NXU	/experiments/ENCSR732PJX/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF084NXU/@@download/ENCFF084NXU.bed.gz
/files/ENCFF085HJD/	ENCFF085HJD	/experiments/ENCSR000BKI/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF085HJD/@@download/ENCFF085HJD.bed.gz
/files/ENCFF085KWU/	ENCFF085KWU	/experiments/ENCSR704IGU/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF085KWU/@@download/ENCFF085KWU.bed.gz
/files/ENCFF085OEQ/	ENCFF085OEQ	/experiments/ENCSR451CYX/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF085OEQ/@@download/ENCFF085OEQ.bed.gz
/files/ENCFF085RHD/	ENCFF085RHD	/experiments/ENCSR887LYD/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF085RHD/@@download/ENCFF085RHD.bed.gz
/files/ENCFF086CSF/	ENCFF086CSF	/experiments/ENCSR620VIC/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF086CSF/@@download/ENCFF086CSF.bed.gz
/files/ENCFF086CTA/	ENCFF086CTA	/experiments/ENCSR000BNJ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF086CTA/@@download/ENCFF086CTA.bed.gz
/files/ENCFF086GJP/	ENCFF086GJP	/experiments/ENCSR736BUG/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF086GJP/@@download/ENCFF086GJP.bed.gz
/files/ENCFF086IJR/	ENCFF086IJR	/experiments/ENCSR351NON/	GRCh38	peaks and background as input for IDR	2_1,3_1	2,3	/files/ENCFF086IJR/@@download/ENCFF086IJR.bed.gz
/files/ENCFF086LAD/	ENCFF086LAD	/experiments/ENCSR315NAC/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF086LAD/@@download/ENCFF086LAD.bed.gz
/files/ENCFF086TZQ/	ENCFF086TZQ	/experiments/ENCSR000BMN/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF086TZQ/@@download/ENCFF086TZQ.bed.gz
/files/ENCFF087DKT/	ENCFF087DKT	/experiments/ENCSR724GSW/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF087DKT/@@download/ENCFF087DKT.bed.gz
/files/ENCFF087MFG/	ENCFF087MFG	/experiments/ENCSR000BMV/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF087MFG/@@download/ENCFF087MFG.bed.gz
/files/ENCFF087MSV/	ENCFF087MSV	/experiments/ENCSR801SWX/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF087MSV/@@download/ENCFF087MSV.bed.gz
/files/ENCFF088LZZ/	ENCFF088LZZ	/experiments/ENCSR237VLT/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF088LZZ/@@download/ENCFF088LZZ.bed.gz
